client_id,nom,prenom,age,ville,population_ville,revenu_annuel,type_compte,solde,statut
348,Moreau,Lucas,70.0,Caen,110000,124159,Premium,24200.03,Actif
349,Dupont,Ines,65.0,Clermont-Ferrand,145000,56986,Epargne,76076.69,Actif
350,Durand,Pierre,29.0,Toulon,175000,102959,Courant,70599.31,Actif
351,LEFEVRE,Marie,60.0,Rennes,225000,30754,Courant,30616.67,Inactif
352,Leroy,Manon,51.0,Toulouse,490000,101785,Courant,18581.36,Actif
353,Lefevre,Sophie,38.0,Marseille,870000,99481,Courant,24234.2,Inactif
354,Dubois,Manon,57.0,Reims,180000,75273,Courant,63862.26,Inactif
355,Simon,Sarah,41.0,Nice,340000,111841,Courant,115713.2,Actif
356,Martin,Lucas,36.0,Toulouse,490000,74191,Courant,36447.29,Inactif
357,Petit,Luc,53.0,Saint-Étienne,170000,30163,Premium,95228.01,Actif
358,Moreau,Lina,54.0,Nîmes,150000,86264,Courant,65281.18,Actif
359,Fournier,Adam,42.0,Rennes,225000,116960,Premium,65610.86,Actif
360,Richard,Louis,30.0,Toulon,175000,104815,Epargne,115160.23,Actif
361,Moreau,Hugo,73.0,Amiens,135000,112546,Premium,58172.83,Actif
362,Michel,Emma,32.0,Montpellier,300000,38633,Premium,53709.14,Actif
363,Petit,Manon,69.0,Reims,180000,127695,Courant,2137.99,Actif
364,Robert,Paul,74.0,Marseille,870000,20543,Epargne,64437.12,Actif
365,Petit,Sarah,64.0,Clermont-Ferrand,145000,37797,Epargne,58760.3,Inactif
366,Laurent,Pierre,24.0,Toulouse,490000,75490,Courant,1194.57,Actif
367,Bertrand,Paul,73.0,Saint-Étienne,170000,40637,Courant,86706.46,Actif
368,Bertrand,Ines,58.0,Perpignan,120000,22487,Epargne,37678.31,Inactif
369,Moreau,Marie,18.0,Metz,120000,39811,Courant,65739.12,Inactif
370,Robert,Nathan,49.0,Brest,140000,112400,Premium,112601.74,Actif
371,Lefevre,Julie,68.0,Strasbourg,290000,44082,Courant,19643.29,Actif
372,David,Louis,54.0,Rennes,225000,88905,Epargne,22239.81,Actif
373,Bernard,Luc,72.0,Bordeaux,260000,39809,Courant,59454.3,Actif
374,Laurent,Sophie,41.0,Limoges,130000,79916,Premium,5030.62,Actif
375,Laurent,Nathan,78.0,Perpignan,120000,121322,Courant,17092.54,Inactif
376,Morel,Sarah,25.0,Lille,235000,65874,Epargne,56080.02,Actif
377,Roux,Jean,36.0,Brest,140000,101689,Courant,117159.49,Inactif
378,Robert,Sarah,21.0,Le Havre,165000,110993,Premium,70600.41,Inactif
379,Robert,Lina,72.0,Rennes,225000,73322,Courant,17183.25,Inactif
380,Leroy,Nathan,24.0,Perpignan,120000,149362,Courant,22170.25,Inactif
381,Fournier,Jean,28.0,Lyon,520000,94409,Premium,88430.64,Inactif
382,Martin,Ines,45.0,Nîmes,150000,124446,Epargne,40297.11,Inactif
383,Girard,Sarah,69.0,Orléans,115000,139118,Epargne,35644.53,Inactif
384,Leroy,Paul,47.0,Caen,110000,20263,Courant,12790.53,Inactif
385,Durand,Tom,40.0,Grenoble,160000,97175,Courant,90203.15,Actif
386,Martin,Chloe,30.0,Rennes,225000,60942,Courant,90574.44,Actif
387,Fournier,Emma,61.0,Paris,2148000,28356,Courant,30530.72,Inactif
388,Martin,Paul,77.0,Bordeaux,260000,84444,Courant,81002.91,Actif
389,Michel,Tom,27.0,Marseille,870000,31031,Premium,108113.64,Actif
390,Lefevre,Ines,20.0,Angers,150000,115418,Courant,89470.16,Actif
391,Lefevre,Manon,18.0,Lyon,520000,139667,Courant,36422.71,Actif
392,Moreau,Tom,32.0,Limoges,130000,108129,Epargne,63447.49,Actif
393,Leroy,Luc,73.0,Lille,235000,49253,Premium,53487.81,Inactif
394,Richard,Lina,19.0,Nice,340000,26774,Premium,28604.18,Actif
395,Dubois,Marie,64.0,Grenoble,160000,69643,Premium,110274.21,Actif
396,Michel,Paul,28.0,Perpignan,120000,71381,Courant,23450.02,Inactif
397,Morel,Marie,80.0,Nice,340000,140205,Epargne,106720.12,Actif
398,Dupont,Emma,70.0,Lyon,520000,110688,Premium,39125.33,Inactif
399,Morel,Louis,39.0,Montpellier,300000,32411,Courant,12042.64,Inactif
400,Roux,Ines,36.0,Brest,140000,32793,Courant,6111.18,Actif
401,Martin,Sarah,65.0,Perpignan,120000,97732,Courant,9065.87,Inactif
402,Dupont,Sophie,70.0,Amiens,135000,68229,Epargne,90058.43,Actif
403,Bertrand,Chloe,36.0,Perpignan,120000,59486,Epargne,68232.4,Inactif
404,Bernard,Hugo,46.0,Amiens,135000,51343,Premium,37237.53,Inactif
405,DUPONT,Luc,72.0,Nîmes,150000,55526,Epargne,2119.01,Inactif
406,Fournier,Manon,25.0,Lille,235000,103941,Premium,36066.07,Inactif
407,Moreau,Chloe,58.0,Marseille,870000,104466,Epargne,97443.78,Inactif
408,Lefevre,Camille,50.0,Limoges,130000,28155,Premium,62258.67,Actif
409,Leroy,Lucas,56.0,Caen,110000,127613,Epargne,13550.66,Inactif
410,Moreau,Tom,69.0,Villeurbanne,160000,30619,Premium,8900.97,Inactif
411,Morel,Hugo,66.0,Grenoble,160000,59810,Courant,78636.33,Inactif
412,Lefevre,Manon,,Grenoble,160000,103897,Courant,50.35,Inactif
413,Martin,Nathan,59.0,Reims,180000,45727,Courant,29574.68,Actif
414,Richard,Marie,79.0,Nice,340000,138083,Epargne,89644.34,Inactif
415,Robert,Lucas,42.0,Strasbourg,290000,86894,Premium,3720.52,Actif
416,Petit,Chloe,35.0,Grenoble,160000,38961,Courant,63489.8,Inactif
417,Bertrand,Luc,51.0,Nice,340000,52258,Epargne,85997.13,Actif
418,Girard,Adam,78.0,Perpignan,120000,57176,Premium,37818.0,Actif
419,Lefevre,Lucas,27.0,Paris,2148000,28992,Courant,119169.45,Actif
420,Bertrand,Manon,61.0,Toulouse,490000,134542,Epargne,69387.42,Inactif
421,Robert,Pierre,34.0,Nice,340000,52052,Courant,45082.18,Actif
422,Martin,Pierre,76.0,Caen,110000,40623,Epargne,84919.41,Inactif
423,Simon,Sarah,56.0,Villeurbanne,160000,30807,Courant,90808.06,Actif
424,Dupont,Manon,64.0,Nîmes,150000,125663,Courant,27469.2,Actif
425,Michel,Pierre,67.0,Reims,180000,64602,Courant,580.54,Actif
426,Fournier,Lina,24.0,Montpellier,300000,145184,Courant,13658.82,Inactif
427,Bertrand,Hugo,53.0,Dijon,155000,63166,Courant,36926.43,Inactif
428,Morel,Sophie,31.0,Lille,235000,141631,Courant,88791.08,Actif
429,Martin,Luc,64.0,Nantes,320000,122241,Premium,70518.2,Inactif
430,David,Jean,38.0,Grenoble,160000,31623,Epargne,81963.57,Actif
431,Simon,Sarah,77.0,Lille,235000,18502,Premium,15030.93,Actif
432,Dubois,Chloe,50.0,Mulhouse,108000,130383,Courant,52423.65,Actif
433,Girard,Julie,39.0,Toulon,175000,29369,Premium,62487.1,Inactif
434,Richard,Luc,63.0,Nantes,320000,36679,Epargne,80115.37,Actif
435,Simon,Marie,74.0,Villeurbanne,160000,112571,Courant,22033.31,Actif
436,Simon,Chloe,74.0,Strasbourg,290000,51758,Courant,44620.43,Actif
437,Leroy,Manon,58.0,Brest,140000,78452,Courant,34283.31,Inactif
438,Dupont,Sarah,72.0,Paris,2148000,43723,Premium,59363.87,Inactif
439,Leroy,Chloe,52.0,Marseille,870000,68623,Courant,103965.31,Actif
440,Michel,Camille,75.0,Brest,140000,116637,Premium,83674.21,Actif
441,Bernard,Tom,40.0,Lille,235000,69420,Premium,40493.99,Actif
442,Michel,Luc,20.0,Tours,135000,114124,Courant,66870.18,Actif
443,Girard,Julie,44.0,Strasbourg,290000,128772,Courant,31237.29,Inactif
444,Bernard,Lina,23.0,Orléans,115000,89090,Epargne,70438.52,Actif
445,David,Lina,66.0,Dijon,155000,44842,Epargne,39151.48,Inactif
446,Richard,Nathan,34.0,Montpellier,300000,59290,Epargne,29284.31,Actif
447,Michel,Pierre,61.0,Villeurbanne,160000,20243,Premium,59092.05,Actif
448,Morel,Manon,73.0,Clermont-Ferrand,145000,29719,Premium,99225.77,Actif
449,Fournier,Sarah,20.0,Amiens,135000,136483,Premium,26207.71,Inactif
450,Girard,Marie,53.0,Montpellier,300000,130537,Premium,106359.21,Inactif
451,Petit,Sophie,23.0,Dijon,155000,135127,Courant,49978.49,Actif
452,Martin,Jean,75.0,Toulouse,490000,84647,Epargne,93544.3,Actif
453,Michel,Louis,22.0,Dijon,155000,99567,Courant,50498.55,Actif
454,Leroy,Camille,40.0,Brest,140000,89442,Premium,59000.12,Inactif
455,Petit,Pierre,26.0,Dijon,155000,84853,Epargne,60611.23,Inactif
456,MOREAU,Sarah,77.0,Nîmes,150000,137956,Courant,20171.48,Inactif
457,Dupont,Lucas,48.0,Toulon,175000,57955,Premium,16897.95,Inactif
458,Fournier,Chloe,59.0,Tours,135000,71755,Courant,93769.5,Actif
459,Richard,Luc,55.0,Nantes,320000,63107,Courant,2997.49,Actif
460,Bernard,Camille,51.0,Toulouse,490000,119463,Epargne,61591.81,Actif
461,Robert,Manon,52.0,Clermont-Ferrand,145000,61372,Epargne,52006.58,Inactif
462,Simon,Nathan,80.0,Nîmes,150000,29536,Epargne,30194.58,Actif
463,David,Lucas,44.0,Metz,120000,74943,Courant,52653.46,Inactif
464,Fournier,Nathan,56.0,Rennes,225000,75238,Courant,58111.7,Actif
465,Leroy,Lina,76.0,Brest,140000,149688,Premium,23690.57,Actif
466,Fournier,Lucas,,Grenoble,160000,139268,Courant,43180.0,Actif
467,Fournier,Adam,56.0,Clermont-Ferrand,145000,135113,Premium,74339.48,Actif
468,Richard,Emma,,Nîmes,150000,133350,Courant,28515.22,Actif
469,Girard,Manon,,Tours,135000,66863,Epargne,70156.36,Actif
470,Lefevre,Paul,50.0,Toulouse,490000,148173,Courant,97070.45,Inactif
471,Simon,Marie,46.0,Dijon,155000,98217,Courant,23841.43,Inactif
472,Leroy,Sophie,51.0,Toulouse,490000,108028,Premium,84112.46,Inactif
473,Fournier,Louis,33.0,Le Havre,165000,47099,Courant,13765.86,Actif
474,Robert,Sophie,34.0,Nice,340000,120700,Epargne,16217.13,Inactif
475,Roux,Paul,36.0,Le Havre,165000,41592,Premium,37934.17,Inactif
476,Martin,Sophie,43.0,Orléans,115000,21767,Epargne,68207.03,Actif
477,Dubois,Tom,27.0,Tours,135000,93354,Courant,102285.22,Inactif
478,Dubois,Tom,79.0,Toulon,175000,111652,Courant,87409.15,Inactif
479,Dubois,Hugo,65.0,Montpellier,300000,107698,Epargne,79156.11,Inactif
480,Laurent,Pierre,43.0,Toulon,175000,86007,Premium,110911.34,Actif
481,Richard,Manon,30.0,Limoges,130000,88204,Premium,37519.31,Inactif
482,Laurent,Luc,41.0,Toulon,175000,141845,Epargne,47540.77,Actif
483,Leroy,Sophie,44.0,Metz,120000,53785,Premium,42003.48,Inactif
484,Simon,Manon,71.0,Angers,150000,84204,Epargne,82037.1,Actif
485,Girard,Lucas,37.0,Nice,340000,128246,Premium,35407.88,Inactif
486,Robert,Ines,32.0,Grenoble,160000,68715,Premium,32125.05,Actif
487,Girard,Paul,23.0,Villeurbanne,160000,42744,Premium,67375.13,Actif
488,Martin,Nathan,36.0,Toulon,175000,34642,Premium,36595.55,Inactif
489,Roux,Jean,62.0,Tours,135000,141548,Epargne,85888.26,Inactif
490,Leroy,Louis,38.0,Nantes,320000,79318,Courant,64891.8,Inactif
491,Laurent,Jean,48.0,Lyon,520000,79231,Epargne,100498.33,Inactif
492,Morel,Louis,51.0,Lyon,520000,91564,Premium,104138.92,Actif
493,Michel,Manon,36.0,Dijon,155000,41425,Courant,49086.18,Actif
494,Laurent,Jean,26.0,Metz,120000,34368,Courant,57802.31,Inactif
495,Simon,Camille,,Toulon,175000,94752,Epargne,38357.04,Inactif
496,Girard,Sarah,25.0,Dijon,155000,27901,Premium,44229.19,Actif
497,Simon,Julie,,Nice,340000,41834,Premium,69084.25,Inactif
498,Roux,Julie,76.0,Strasbourg,290000,122811,Courant,59515.43,Inactif
499,Laurent,Marie,,Lille,235000,139468,Premium,5291.27,Actif
500,Robert,Julie,36.0,Saint-Étienne,170000,115077,Epargne,14659.61,Inactif
501,Fournier,Louis,61.0,Le Havre,165000,101690,Premium,98604.52,Inactif
502,Dubois,Camille,38.0,Le Havre,165000,66018,Courant,59573.18,Actif
503,Richard,Chloe,73.0,Paris,2148000,64548,Courant,80087.65,Inactif
504,David,Julie,42.0,Nice,340000,56836,Courant,119735.13,Actif
505,Robert,Jean,58.0,Metz,120000,146834,Epargne,96274.31,Inactif
506,Moreau,Tom,23.0,Grenoble,160000,18052,Courant,97395.37,Inactif
507,Petit,Chloe,61.0,Caen,110000,92746,Courant,87305.54,Actif
508,Bernard,Lucas,65.0,Dijon,155000,33414,Courant,9915.12,Actif
509,Simon,Paul,26.0,Grenoble,160000,127101,Epargne,89538.9,Inactif
510,Dupont,Louis,73.0,Toulouse,490000,137144,Premium,17391.32,Inactif
511,Morel,Lucas,74.0,Nice,340000,22967,Courant,42968.23,Inactif
512,Laurent,Pierre,18.0,Brest,140000,59480,Epargne,49573.79,Inactif
513,Bernard,Luc,43.0,Metz,120000,144361,Courant,45733.58,Inactif
514,Richard,Louis,,Orléans,115000,27577,Courant,72913.5,Inactif
515,Simon,Jean,46.0,Angers,150000,116928,Courant,55230.72,Actif
516,Bernard,Paul,18.0,Caen,110000,110919,Courant,14332.45,Actif
517,David,Marie,26.0,Metz,120000,28993,Premium,2905.5,Actif
518,Leroy,Sarah,25.0,Orléans,115000,48335,Courant,100562.52,Inactif
519,David,Hugo,70.0,Le Havre,165000,123983,Epargne,71484.34,Actif
520,Martin,Manon,63.0,Rennes,225000,140252,Premium,95561.14,Actif
521,Dupont,Paul,53.0,Reims,180000,115603,Epargne,12169.64,Inactif
522,Simon,Ines,38.0,Amiens,135000,72065,Courant,100506.77,Actif
523,Simon,Louis,55.0,Perpignan,120000,27186,Epargne,11176.8,Actif
524,David,Nathan,34.0,Nice,340000,54522,Courant,92787.62,Inactif
525,David,Adam,72.0,Metz,120000,139146,Premium,46858.02,Actif
526,Richard,Emma,46.0,Reims,180000,46492,Premium,8820.2,Inactif
527,Petit,Sophie,65.0,Nice,340000,149726,Epargne,44138.86,Inactif
528,Lefevre,Luc,33.0,Dijon,155000,124242,Epargne,62818.09,Actif
529,Bertrand,Camille,,Paris,2148000,67379,Courant,14077.68,Actif
530,Robert,Chloe,59.0,Orléans,115000,124244,Epargne,114943.51,Inactif
531,Richard,Manon,79.0,Amiens,135000,108242,Epargne,12030.02,Actif
532,Roux,Paul,35.0,Toulon,175000,24491,Premium,7926.46,Actif
533,Bertrand,Manon,49.0,Perpignan,120000,112060,Epargne,97061.26,Inactif
534,Moreau,Emma,79.0,Montpellier,300000,132167,Premium,94150.29,Actif
535,Petit,Paul,30.0,Angers,150000,77025,Premium,75463.76,Inactif
536,Fournier,Marie,44.0,Limoges,130000,114742,Premium,116617.5,Actif
537,Richard,Sarah,76.0,Montpellier,300000,122018,Epargne,21315.27,Actif
538,Girard,Chloe,28.0,Clermont-Ferrand,145000,42947,Epargne,71429.81,Actif
539,Petit,Lina,73.0,Marseille,870000,78224,Epargne,109882.68,Inactif
540,Dubois,Lina,61.0,Limoges,130000,142425,Premium,96282.06,Inactif
541,Morel,Nathan,49.0,Lyon,520000,20653,Courant,25527.3,Actif
542,David,Camille,58.0,Metz,120000,68956,Epargne,14822.09,Actif
543,ROUX,Emma,42.0,Clermont-Ferrand,145000,82753,Courant,10191.13,Actif
544,Laurent,Lina,69.0,Orléans,115000,146309,Courant,25659.45,Actif
545,Girard,Sarah,46.0,Toulouse,490000,78858,Courant,13412.62,Inactif
546,MARTIN,Tom,18.0,Brest,140000,49428,Premium,87668.25,Inactif
547,Leroy,Louis,57.0,Nantes,320000,143996,Courant,79935.57,Inactif
548,Richard,Chloe,28.0,Toulon,175000,113976,Epargne,47865.15,Actif
549,Durand,Marie,80.0,Amiens,135000,149580,Courant,43122.35,Inactif
550,Bertrand,Ines,,Strasbourg,290000,107359,Epargne,53579.2,Inactif
551,Leroy,Luc,23.0,Le Havre,165000,94112,Premium,27544.75,Inactif
552,Petit,Emma,49.0,Marseille,870000,118317,Courant,95237.52,Actif
553,Morel,Hugo,55.0,Tours,135000,88944,Premium,100120.36,Actif
554,Richard,Tom,70.0,Montpellier,300000,44431,Premium,116796.23,Inactif
555,Petit,Sophie,49.0,Montpellier,300000,57024,Premium,69878.6,Actif
556,Dupont,Luc,59.0,Amiens,135000,19938,Premium,25077.23,Inactif
557,Martin,Paul,56.0,Orléans,115000,125381,Epargne,91910.2,Inactif
558,Bernard,Pierre,30.0,Montpellier,300000,73471,Premium,94805.04,Inactif
559,Roux,Sophie,80.0,Rennes,225000,144933,Epargne,84624.18,Actif
560,Durand,Pierre,35.0,Amiens,135000,130099,Premium,69665.3,Actif
561,Morel,Adam,74.0,Nantes,320000,63125,Premium,58654.82,Inactif
562,LEFEVRE,Camille,71.0,Lyon,520000,40192,Epargne,96794.49,Actif
563,Simon,Sarah,73.0,Tours,135000,36225,Premium,25634.05,Inactif
564,Dupont,Lina,27.0,Dijon,155000,45121,Epargne,60977.11,Inactif
565,Dupont,Marie,50.0,Amiens,135000,130880,Premium,118658.76,Actif
566,Morel,Tom,64.0,Bordeaux,260000,43926,Courant,48922.7,Inactif
567,Girard,Emma,54.0,Rennes,225000,40579,Courant,32961.25,Actif
568,Petit,Lucas,39.0,Reims,180000,60814,Premium,66939.87,Inactif
569,DURAND,Ines,65.0,Reims,180000,28291,Courant,97168.89,Actif
570,Durand,Emma,79.0,Nîmes,150000,106820,Courant,38833.3,Actif
571,Roux,Jean,28.0,Tours,135000,124902,Epargne,69207.76,Actif
572,Fournier,Manon,40.0,Lille,235000,71470,Courant,30988.27,Inactif
573,Bertrand,Sarah,35.0,Mulhouse,108000,70453,Courant,31772.19,Actif
574,Michel,Sarah,59.0,Tours,135000,25481,Epargne,64414.74,Inactif
575,Fournier,Lucas,30.0,Reims,180000,134197,Courant,29409.31,Inactif
576,Durand,Tom,46.0,Strasbourg,290000,112067,Epargne,102140.57,Inactif
577,Michel,Emma,19.0,Grenoble,160000,117219,Courant,7927.61,Inactif
578,Leroy,Pierre,52.0,Nîmes,150000,114859,Epargne,17131.74,Inactif
579,Moreau,Tom,57.0,Villeurbanne,160000,87261,Epargne,57029.16,Actif
580,Laurent,Lucas,26.0,Limoges,130000,114715,Courant,48739.39,Inactif
581,Bernard,Paul,40.0,Amiens,135000,26961,Courant,93221.57,Actif
582,Lefevre,Sophie,80.0,Mulhouse,108000,129735,Premium,5689.77,Inactif
583,BERNARD,Ines,28.0,Lille,235000,52266,Epargne,117467.88,Inactif
584,Fournier,Chloe,27.0,Bordeaux,260000,121079,Courant,84704.13,Actif
585,David,Julie,67.0,Nîmes,150000,23775,Courant,67819.97,Inactif
586,Roux,Lucas,25.0,Montpellier,300000,39390,Courant,20198.88,Inactif
587,Fournier,Julie,75.0,Bordeaux,260000,92891,Premium,92432.83,Actif
588,Morel,Louis,26.0,Toulon,175000,144157,Premium,119671.57,Actif
589,Durand,Chloe,50.0,Amiens,135000,20946,Epargne,48009.63,Actif
590,David,Adam,61.0,Metz,120000,127673,Premium,40532.07,Inactif
591,Simon,Tom,69.0,Nîmes,150000,85124,Courant,119038.13,Inactif
592,Morel,Julie,36.0,Angers,150000,72751,Premium,41504.46,Inactif
593,David,Sophie,43.0,Nantes,320000,95651,Courant,77636.19,Actif
594,Dubois,Emma,69.0,Toulouse,490000,80629,Courant,92587.32,Actif
595,Simon,Hugo,32.0,Tours,135000,93709,Epargne,40940.66,Inactif
596,Simon,Lina,22.0,Toulouse,490000,140767,Epargne,18966.49,Inactif
597,Dubois,Jean,44.0,Strasbourg,290000,105194,Courant,51703.18,Actif
598,Durand,Sarah,73.0,Le Havre,165000,140927,Premium,31066.39,Actif
599,Durand,Chloe,58.0,Nîmes,150000,36915,Premium,65029.87,Actif
600,Morel,Julie,62.0,Nice,340000,90676,Premium,93831.8,Inactif
601,David,Marie,36.0,Nantes,320000,36018,Courant,75364.12,Inactif
602,Petit,Pierre,25.0,Nantes,320000,63333,Epargne,16054.49,Inactif
603,Durand,Sarah,38.0,Grenoble,160000,143002,Courant,30820.51,Actif
604,Bertrand,Hugo,20.0,Nîmes,150000,125008,Courant,78295.84,Actif
605,Dubois,Chloe,77.0,Nîmes,150000,51259,Courant,115684.63,Inactif
606,Michel,Sophie,65.0,Bordeaux,260000,108047,Courant,97525.61,Actif
607,David,Jean,50.0,Lille,235000,134076,Courant,15016.43,Inactif
608,Leroy,Sophie,65.0,Nantes,320000,130623,Courant,111036.27,Actif
609,David,Pierre,29.0,Marseille,870000,107253,Premium,111540.97,Inactif
610,Petit,Julie,26.0,Orléans,115000,57414,Premium,757.34,Actif
611,Robert,Camille,48.0,Angers,150000,40462,Premium,31594.5,Actif
612,Martin,Nathan,18.0,Reims,180000,34820,Premium,44105.15,Inactif
613,Laurent,Lina,52.0,Lyon,520000,33734,Courant,105559.38,Inactif
614,Martin,Nathan,60.0,Nice,340000,28414,Premium,7699.34,Inactif
615,Fournier,Paul,28.0,Amiens,135000,123164,Courant,1584.75,Inactif
616,Roux,Nathan,52.0,Caen,110000,130162,Premium,8852.57,Actif
617,Laurent,Nathan,27.0,Strasbourg,290000,131986,Epargne,40667.61,Inactif
618,Girard,Ines,23.0,Dijon,155000,34044,Courant,2518.58,Inactif
619,Martin,Tom,68.0,Montpellier,300000,98263,Epargne,76669.7,Inactif
620,Dubois,Paul,34.0,Rennes,225000,39088,Epargne,22037.7,Inactif
621,Durand,Luc,67.0,Toulon,175000,94088,Premium,87498.39,Actif
622,Morel,Luc,79.0,Metz,120000,74685,Courant,90782.35,Actif
623,Petit,Marie,52.0,Reims,180000,90967,Courant,115044.26,Inactif
624,Michel,Tom,50.0,Caen,110000,124964,Courant,87518.66,Actif
625,Petit,Nathan,40.0,Paris,2148000,113052,Premium,21812.42,Actif
626,Durand,Luc,68.0,Grenoble,160000,21983,Premium,54803.63,Actif
627,Fournier,Sarah,65.0,Le Havre,165000,142819,Epargne,27876.73,Inactif
628,Petit,Lina,51.0,Amiens,135000,111782,Premium,49772.04,Actif
629,Lefevre,Sarah,33.0,Angers,150000,118010,Premium,60753.09,Actif
630,Laurent,Marie,76.0,Nîmes,150000,50915,Courant,106815.37,Inactif
631,MOREL,Luc,26.0,Bordeaux,260000,32692,Epargne,107408.16,Inactif
632,Bertrand,Julie,19.0,Caen,110000,48104,Courant,4555.19,Inactif
633,David,Tom,69.0,Perpignan,120000,109684,Premium,60851.21,Actif
634,Lefevre,Paul,58.0,Angers,150000,117825,Premium,111527.21,Actif
635,Leroy,Paul,40.0,Brest,140000,50121,Premium,65556.51,Inactif
636,Morel,Julie,51.0,Mulhouse,108000,19964,Premium,58464.48,Actif
637,Roux,Chloe,65.0,Toulon,175000,147072,Epargne,90872.8,Inactif
638,Richard,Julie,20.0,Saint-Étienne,170000,60845,Courant,19156.14,Inactif
639,Robert,Chloe,79.0,Perpignan,120000,85956,Courant,68483.57,Inactif
640,Durand,Nathan,68.0,Dijon,155000,147166,Courant,93622.28,Actif
641,Bertrand,Manon,56.0,Caen,110000,39561,Courant,68953.2,Actif
642,Robert,Paul,26.0,Nîmes,150000,133126,Epargne,22976.91,Actif
643,Michel,Nathan,48.0,Le Havre,165000,104543,Epargne,108755.74,Inactif
644,Simon,Nathan,56.0,Dijon,155000,149583,Epargne,81205.49,Inactif
645,Laurent,Manon,48.0,Angers,150000,51921,Epargne,100380.94,Inactif
646,Lefevre,Emma,43.0,Paris,2148000,148544,Epargne,803.98,Actif
647,Petit,Sophie,77.0,Clermont-Ferrand,145000,121784,Epargne,72727.46,Actif
648,Bernard,Lucas,60.0,Strasbourg,290000,27107,Premium,110757.57,Actif
649,Laurent,Emma,24.0,Paris,2148000,76934,Premium,76179.47,Inactif
650,Martin,Sarah,33.0,Le Havre,165000,101500,Courant,15525.81,Actif
651,Fournier,Paul,74.0,Tours,135000,115960,Courant,109110.66,Inactif
652,Durand,Nathan,79.0,Villeurbanne,160000,116158,Epargne,77067.12,Inactif
653,Michel,Louis,69.0,Perpignan,120000,103556,Epargne,19631.75,Actif
654,Durand,Julie,43.0,Limoges,130000,122967,Premium,34409.11,Actif
655,Roux,Pierre,59.0,Nice,340000,68337,Courant,30612.08,Inactif
656,Dubois,Ines,23.0,Grenoble,160000,25386,Epargne,78061.98,Inactif
657,Bertrand,Jean,66.0,Lille,235000,88818,Premium,21952.53,Actif
658,Roux,Hugo,26.0,Angers,150000,84875,Premium,8161.02,Inactif
659,Leroy,Lucas,70.0,Le Havre,165000,22150,Courant,89383.75,Actif
660,Richard,Lucas,70.0,Montpellier,300000,135930,Courant,57902.02,Actif
661,Moreau,Manon,20.0,Nantes,320000,86855,Premium,7501.56,Inactif
662,Martin,Chloe,20.0,Caen,110000,24682,Premium,85989.1,Inactif
663,Petit,Tom,49.0,Le Havre,165000,103895,Premium,89720.51,Actif
664,Simon,Chloe,73.0,Toulouse,490000,89088,Courant,22692.61,Inactif
665,Roux,Camille,30.0,Grenoble,160000,129639,Premium,27242.77,Actif
666,Laurent,Louis,32.0,Perpignan,120000,62626,Courant,1133.26,Inactif
667,Michel,Julie,55.0,Reims,180000,31537,Premium,57471.66,Inactif
668,Dubois,Pierre,54.0,Nîmes,150000,67007,Epargne,54142.92,Inactif
669,Bernard,Manon,67.0,Brest,140000,121508,Courant,119091.65,Inactif
670,Lefevre,Lina,37.0,Nîmes,150000,140408,Courant,73158.69,Inactif
671,Bertrand,Lucas,25.0,Nîmes,150000,27266,Epargne,75412.69,Inactif
